DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
1423200,0.000139926,5600,-75.0638,212.677,10.7588,-66.0504,111.556,-133.694
1423600,0.000419776,5603,-74.9059,212.604,10.9156,-66.2531,111.52,-133.466
1424000,0.000699623,5611,-74.5169,212.182,11.2832,-66.8601,111.369,-133.016
1424400,0.000979465,5615,-74.3543,211.896,11.4908,-67.2218,111.288,-132.778
1424800,0.0012593,5618,-74.2515,211.652,11.6409,-67.5052,111.215,-132.582
1425200,0.00153913,5622,-74.1483,211.308,11.8151,-67.8734,111.123,-132.29
1425600,0.00181894,5630,-74.0501,210.611,12.12,-68.5484,110.933,-131.63
1426000,0.00209874,5634,-73.9766,210.321,12.2459,-68.856,110.844,-131.368
1426400,0.00237853,5638,-73.8743,210.076,12.3476,-69.1319,110.756,-131.174
1426800,0.0026583,5641,-73.7731,209.945,12.4333,-69.3269,110.71,-131.048
1427200,0.00293806,5645,-73.6444,209.85,12.5671,-69.557,110.646,-130.872
1427600,0.00307787,5653,-73.3596,209.814,12.8681,-69.962,110.559,-130.532
1428000,0.00307773,5657,-73.1982,209.81,13.0322,-70.1631,110.518,-130.414
1428400,0.00307758,5660,-73.0891,209.808,13.147,-70.3082,110.497,-130.33
1428800,0.00307741,5668,-72.811,209.666,13.3856,-70.6951,110.413,-130.16
1429200,0.00307723,5672,-72.6673,209.458,13.4881,-70.8523,110.363,-130.064
1429600,0.00307703,5675,-72.5924,209.244,13.5879,-70.9447,110.327,-129.984
1430000,0.00307681,5683,-72.5012,208.599,13.8286,-71.1975,110.215,-129.752
1430400,0.00307658,5687,-72.5021,208.201,13.8568,-71.3146,110.152,-129.594
1430800,0.00307634,5691,-72.4871,207.61,13.8778,-71.4398,110.051,-129.454
1431200,0.00307609,5695,-72.4539,206.721,13.9289,-71.5663,109.941,-129.314
1431600,0.00307583,5698,-72.4381,205.82,13.9859,-71.646,109.844,-129.204
1432000,0.00307556,5706,-72.3616,202.726,14.1652,-71.8086,109.596,-128.958
1432400,0.00307527,5710,-72.2752,200.971,14.2591,-71.879,109.462,-128.98
1432800,0.00307498,5717,-72.1041,198.187,14.3829,-71.9294,109.278,-129.04
1433200,0.00307469,5721,-71.9888,196.804,14.4567,-71.9361,109.205,-129.074
1433600,0.00307438,5727,-71.8641,194.594,14.561,-71.8688,109.127,-129.126
1434000,0.00307407,5731,-71.7303,192.905,14.6274,-71.8487,109.07,-129.222
1434400,0.00307376,5734,-71.6291,191.75,14.6638,-71.827,109.031,-129.258
1434800,0.00307343,5738,-71.5199,190.383,14.699,-71.7774,108.986,-129.296
1435200,0.00307311,5746,-71.3857,188.224,14.7573,-71.6446,108.91,-129.302
1435600,0.00307278,5750,-71.3117,187.382,14.7712,-71.5958,108.874,-129.324
1436000,0.00307245,5753,-71.2758,186.772,14.7708,-71.544,108.851,-129.31
1436400,0.00307212,5763,-71.1102,184.77,14.8527,-71.464,108.745,-129.336
1436800,0.00307179,5763,-71.1102,184.77,14.8527,-71.464,108.745,-129.336
1437200,0.00307145,5770,-71.0216,183.827,14.9119,-71.4448,108.695,-129.406
1437600,0.00307112,5774,-70.9416,183.437,14.9153,-71.4428,108.665,-129.512
1438000,0.00307079,5777,-70.8575,183.195,14.9185,-71.4363,108.648,-129.582
1438400,0.00307045,5781,-70.7102,182.87,14.9533,-71.4166,108.619,-129.69
1438800,0.00307012,5789,-70.3124,182.254,15.0826,-71.3173,108.565,-130.01
1439200,0.00306979,5793,-70.0563,181.982,15.1432,-71.2788,108.518,-130.222
