DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
1388000,-0.0002558,28956,103.757,54.6909,-34.0154,48.8676,15.5003,22.2676
1388400,-0.001279,28960,104.187,55.4491,-34.1244,49.4195,15.5346,22.0217
1388800,-0.00230218,28967,104.886,56.624,-34.3346,50.2736,15.5861,21.6297
1389200,-0.00332535,28971,105.219,57.0823,-34.4535,50.7235,15.6041,21.4577
1389600,-0.0043485,28975,105.519,57.4074,-34.5728,51.1454,15.6131,21.3297
1390000,-0.00537161,28979,105.787,57.5586,-34.7024,51.5469,15.6101,21.2057
1390400,-0.00639468,28987,106.296,57.2057,-34.9544,52.2267,15.5366,20.8597
1390800,-0.00741771,28990,106.455,57.0416,-35.0497,52.4804,15.5146,20.7337
1391200,-0.00844069,28994,106.695,56.8729,-35.1656,52.7885,15.4901,20.5777
1391600,-0.00946361,29002,107.201,56.7405,-35.3062,53.2701,15.4788,20.2478
1392000,-0.0104865,29002,107.201,56.7405,-35.3062,53.2701,15.4788,20.2478
1392400,-0.0112535,29009,107.522,56.7058,-35.3779,53.4966,15.4903,19.9298
1392800,-0.011253,29013,107.623,56.7716,-35.4669,53.6061,15.5203,19.8298
1393200,-0.0112525,29021,107.702,56.9985,-35.6443,53.6514,15.6041,19.5618
1393600,-0.0112519,29025,107.706,57.0935,-35.7157,53.6238,15.6513,19.3978
1394000,-0.0112512,29030,107.682,57.1485,-35.7926,53.5768,15.7046,19.1878
1394400,-0.0112505,29034,107.644,57.1315,-35.8438,53.5421,15.7471,19.0298
1394800,-0.0112497,29038,107.619,57.0631,-35.9037,53.5423,15.7846,18.8758
1395200,-0.0112489,29045,107.663,56.9027,-35.9977,53.6677,15.8465,18.6579
1395600,-0.011248,29049,107.759,56.7665,-36.0252,53.8072,15.875,18.4559
1396000,-0.0112471,29053,107.927,56.639,-36.0291,53.9741,15.9055,18.2679
1396400,-0.0112461,29057,108.121,56.5317,-36.0186,54.2073,15.9373,18.1179
1396800,-0.0112452,29065,108.617,56.3073,-36.0015,54.8117,15.9878,17.6599
1397200,-0.0112441,29068,108.855,56.2357,-36.0001,55.0655,16.0108,17.4499
1397600,-0.0112431,29072,109.165,56.1543,-35.9783,55.4087,16.0363,17.142
1398000,-0.011242,29076,109.495,56.1345,-35.9444,55.7304,16.0738,16.854
1398400,-0.0112409,29083,110.052,56.1507,-35.9393,56.3637,16.1475,16.372
1398800,-0.0112398,29087,110.375,56.1424,-35.9338,56.706,16.1883,16.114
1399200,-0.0112386,29091,110.703,56.1023,-35.9062,57.0078,16.216,15.834
1399600,-0.0112374,29099,111.321,55.9876,-35.8242,57.506,16.2765,15.2921
1400000,-0.0112363,29103,111.541,55.9356,-35.7765,57.6893,16.3068,15.0561
1400400,-0.0112351,29107,111.727,55.8977,-35.7488,57.8453,16.343,14.8741
1400800,-0.0112339,29110,111.848,55.8751,-35.7457,57.951,16.3683,14.7321
1401200,-0.0112327,29114,112.003,55.869,-35.7333,58.0664,16.4078,14.5641
1401600,-0.0112314,29122,112.299,55.8933,-35.6629,58.2713,16.4885,14.2021
