DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
3459200,0.000139926,8621,-0.336683,16.9056,15.2706,-1.2657,-6.4741,-4.27274
3459600,0.000419776,8624,-0.275394,16.932,15.2926,-1.2542,-6.4881,-4.24074
3460000,0.000699623,8628,-0.190702,16.9719,15.321,-1.23739,-6.5051,-4.19274
3460400,0.000979465,8636,-0.00259793,17.0518,15.3749,-1.2019,-6.5371,-4.11275
3460800,0.0012593,8639,0.0677471,17.0797,15.3925,-1.18815,-6.5586,-4.07475
3461200,0.00153913,8643,0.15999,17.1277,15.4223,-1.17258,-6.5691,-4.02875
3461600,0.00181894,8647,0.243906,17.166,15.45,-1.15765,-6.5926,-3.99076
3462000,0.00209874,8655,0.395926,17.2517,15.5084,-1.13646,-6.6296,-3.88476
3462400,0.00237853,8658,0.458819,17.2891,15.5286,-1.13009,-6.64509,-3.84077
3462800,0.0026583,8662,0.550187,17.3407,15.5563,-1.1224,-6.66309,-3.78677
3463200,0.00293806,8670,0.724429,17.4394,15.6231,-1.11646,-6.68809,-3.69477
3463600,0.00307787,8673,0.775478,17.4648,15.6406,-1.10784,-6.70759,-3.65878
3464000,0.00307773,8677,0.839112,17.4994,15.6679,-1.09553,-6.71909,-3.60878
3464400,0.00307758,8685,0.973674,17.5903,15.7158,-1.0794,-6.75209,-3.49879
3464800,0.00307741,8688,1.02013,17.6253,15.732,-1.07684,-6.76509,-3.46879
3465200,0.00307723,8692,1.05131,17.6676,15.7468,-1.06884,-6.77559,-3.43679
3465600,0.00307703,8696,1.07317,17.7044,15.7563,-1.06222,-6.78809,-3.41079
3466000,0.00307681,8704,1.08207,17.7796,15.7696,-1.05022,-6.81858,-3.37679
3466400,0.00307658,8708,1.09172,17.8177,15.7781,-1.04909,-6.84208,-3.35879
3466800,0.00307634,8711,1.09222,17.8488,15.7833,-1.04684,-6.84758,-3.3528
3467200,0.00307609,8715,1.10341,17.889,15.7919,-1.05003,-6.87058,-3.3368
3467600,0.00307583,8723,1.12328,17.9754,15.8081,-1.05378,-6.90258,-3.3028
3468000,0.00307556,8727,1.14136,18.0191,15.8157,-1.05984,-6.92658,-3.2768
3468400,0.00307527,8730,1.14327,18.0504,15.8176,-1.06022,-6.93558,-3.2688
3468800,0.00307498,8734,1.15827,18.1003,15.8228,-1.07072,-6.95558,-3.2488
3469200,0.00307469,8742,1.18245,18.2145,15.8316,-1.0954,-6.99507,-3.18481
3469600,0.00307438,8746,1.1872,18.2737,15.8312,-1.10584,-7.01107,-3.15881
3470000,0.00307407,8749,1.19051,18.3259,15.8316,-1.11659,-7.02757,-3.12481
3470400,0.00307376,8757,1.16816,18.4289,15.8115,-1.1319,-7.05507,-3.06081
3470800,0.00307343,8761,1.16265,18.4811,15.8013,-1.14334,-7.07757,-3.01882
3471200,0.00307311,8764,1.14635,18.5235,15.79,-1.14859,-7.08907,-2.99082
3471600,0.00307278,8768,1.13262,18.5986,15.7759,-1.16265,-7.10807,-2.93682
3472000,0.00307245,8772,1.10548,18.6772,15.7565,-1.1719,-7.11357,-2.88082
3472400,0.00307212,8780,1.04826,18.8123,15.7241,-1.18733,-7.14856,-2.77483
3472800,0.00307179,8783,1.04271,18.8663,15.7197,-1.1979,-7.16506,-2.74083
3473200,0.00307145,8791,1.03624,18.9988,15.7243,-1.21577,-7.19256,-2.68484
3473600,0.00307112,8795,1.05792,19.067,15.7405,-1.23139,-7.21156,-2.65884
3474000,0.00307079,8798,1.0712,19.1214,15.751,-1.23739,-7.21706,-2.63684
3474400,0.00307045,8802,1.11173,19.1942,15.7731,-1.25095,-7.23656,-2.60084
3474800,0.00307012,8810,1.18917,19.3289,15.8094,-1.26639,-7.26606,-2.54084
3475200,0.00306979,8813,1.2055,19.3772,15.8176,-1.26489,-7.26806,-2.52085
3475600,0.00306946,8817,1.24316,19.4449,15.8368,-1.27208,-7.28656,-2.49285
3476000,0.00306914,8821,1.28724,19.5142,15.8582,-1.28352,-7.29655,-2.47485
3476400,0.00306882,8828,1.36602,19.626,15.8893,-1.29733,-7.32155,-2.43685
3476800,0.0030685,8832,1.38288,19.6838,15.9062,-1.29964,-7.33255,-2.42285
3477200,0.00306818,8836,1.41516,19.7355,15.9213,-1.30495,-7.34755,-2.40085
3477600,0.00306787,8844,1.48459,19.8032,15.9447,-1.30326,-7.37405,-2.36886
3478000,0.00306757,8848,1.51156,19.8458,15.9539,-1.29808,-7.37955,-2.34886
3478400,0.00306726,8851,1.53732,19.8798,15.962,-1.29864,-7.38955,-2.32886
3478800,0.00306697,8859,1.59861,19.9502,15.982,-1.29351,-7.40755,-2.29086
3479200,0.00306668,8863,1.63066,19.9847,15.9937,-1.28589,-7.41855,-2.26286
3479600,0.00306639,8866,1.65925,20.0061,16.0017,-1.28108,-7.42155,-2.24686
3480000,0.00306611,8870,1.71387,20.0309,16.0121,-1.27764,-7.43805,-2.22486
3480400,0.00306584,8878,1.81674,20.0784,16.037,-1.25452,-7.45605,-2.16287
3480800,0.00306557,8882,1.87295,20.1001,16.049,-1.24533,-7.46304,-2.13687
3481200,0.00306531,8885,1.92158,20.1214,16.0584,-1.24014,-7.47454,-2.10487
3481600,0.00306506,8889,1.97525,20.1443,16.0667,-1.22564,-7.47804,-2.07687
3482000,0.00306481,8897,2.08935,20.1842,16.0892,-1.21539,-7.50354,-2.02288
3482400,0.00306457,8900,2.11954,20.1985,16.0962,-1.20746,-7.50804,-2.00688
3482800,0.00306434,8904,2.17612,20.2225,16.1035,-1.19777,-7.51904,-1.97688
3483200,0.00306411,8912,2.33842,20.2665,16.1324,-1.18583,-7.54454,-1.92488
3483600,0.00306389,8916,2.40591,20.2823,16.1436,-1.16702,-7.55154,-1.90488
3484000,0.00306368,8920,2.48549,20.2883,16.1562,-1.15096,-7.56454,-1.88089
3484400,0.00306347,8923,2.55063,20.285,16.1643,-1.13434,-7.57304,-1.87289
3484800,0.00306328,8931,2.72745,20.2677,16.1946,-1.08921,-7.60054,-1.87889
3485200,0.00306309,8935,2.80787,20.2704,16.2065,-1.06615,-7.60654,-1.87889
3485600,0.0030629,8938,2.87195,20.2796,16.2159,-1.05428,-7.61504,-1.86489
3486000,0.00306273,8946,2.99845,20.2914,16.2408,-1.02372,-7.63653,-1.81489
3486400,0.00306256,8950,3.05911,20.2952,16.2519,-1.00116,-7.63903,-1.80489
3486800,0.0030624,8954,3.1294,20.2972,16.2661,-0.987846,-7.65403,-1.78689
3487200,0.00306224,8958,3.20379,20.2963,16.2766,-0.963535,-7.66403,-1.77689
3487600,0.0030621,8965,3.3717,20.2926,16.3077,-0.921413,-7.68103,-1.79089
3488000,0.00306196,8969,3.49225,20.2926,16.3381,-0.914788,-7.69603,-1.78489
3488400,0.00306183,8973,3.60697,20.2904,16.3581,-0.88654,-7.70703,-1.78489
3488800,0.0030617,8976,3.68756,20.2864,16.3736,-0.869103,-7.71353,-1.78889
3489200,0.00306158,8984,3.87133,20.2859,16.4055,-0.831043,-7.73903,-1.75889
3489600,0.00306147,8988,3.95187,20.2897,16.4185,-0.807357,-7.74803,-1.74289
3490000,0.00306137,8992,4.02984,20.2932,16.4318,-0.798545,-7.76553,-1.72089
3490400,0.00306127,8996,4.11919,20.3031,16.4401,-0.776671,-7.77403,-1.7089
3490800,0.00306118,9003,4.25699,20.3096,16.4619,-0.744298,-7.78702,-1.6829
3491200,0.00306109,9007,4.34784,20.306,16.4745,-0.730299,-7.80302,-1.6549
3491600,0.00306101,9011,4.4395,20.296,16.4848,-0.696051,-7.80802,-1.6549
3492000,0.00306094,9019,4.62224,20.2847,16.5082,-0.649867,-7.83052,-1.6429
3492400,0.00306087,9022,4.69171,20.2868,16.5163,-0.633805,-7.83452,-1.6409
3492800,0.00306081,9026,4.77291,20.2906,16.5227,-0.608557,-7.83952,-1.6309
3493200,0.00306076,9030,4.84498,20.2845,16.5349,-0.599182,-7.85202,-1.6189
3493600,0.00306071,9033,4.89879,20.2866,16.5406,-0.588308,-7.86052,-1.6049
3494000,0.00306067,9041,5.03345,20.2877,16.5548,-0.550435,-7.87452,-1.5929
3494400,0.00306063,9045,5.09423,20.2888,16.5577,-0.523312,-7.88152,-1.5809
3494800,0.0030606,9049,5.17817,20.2913,16.5635,-0.494751,-7.88802,-1.5789
3495200,0.00306057,9056,5.34303,20.2843,16.5866,-0.468253,-7.91152,-1.5669
3495600,0.00306055,9060,5.43802,20.2819,16.597,-0.432442,-7.91502,-1.5729
3496000,0.00306053,9064,5.54259,20.2887,16.6039,-0.410131,-7.92502,-1.5589
3496400,0.00306051,9071,5.71108,20.303,16.6162,-0.382008,-7.94402,-1.52691
3496800,0.00306051,9075,5.79363,20.3147,16.6199,-0.360572,-7.95101,-1.51491
3497200,0.0030605,9079,5.89284,20.3322,16.6275,-0.369321,-7.96601,-1.49891
3497600,0.0030605,9083,5.97305,20.3564,16.627,-0.359259,-7.97851,-1.46891
3498000,0.0030605,9090,6.06922,20.397,16.6285,-0.352572,-7.98901,-1.40691
3498400,0.00306051,9094,6.1283,20.4091,16.6299,-0.352447,-8.00051,-1.39292
3498800,0.00306052,9098,6.18365,20.4235,16.6238,-0.332261,-8.00651,-1.37092
3499200,0.00306054,9106,6.3071,20.4768,16.6311,-0.348447,-8.02501,-1.31292
3499600,0.00306055,9109,6.34212,20.4946,16.6297,-0.346448,-8.03201,-1.28892
3500000,0.00306057,9113,6.38658,20.5169,16.6295,-0.340885,-8.03701,-1.26292
3500400,0.0030606,9117,6.45442,20.5389,16.6378,-0.361447,-8.05451,-1.23692
3500800,0.00306063,9125,6.57284,20.5857,16.6419,-0.357759,-8.07201,-1.19693
3501200,0.00306065,9128,6.6174,20.6101,16.6463,-0.361259,-8.07651,-1.17293
3501600,0.00306069,9132,6.69141,20.6489,16.6524,-0.368571,-8.08601,-1.12893
3502000,0.00306072,9136,6.76749,20.6822,16.6558,-0.367259,-8.09351,-1.09893
3502400,0.00306076,9143,6.90471,20.7365,16.6762,-0.396632,-8.118,-1.05494
3502800,0.0030608,9147,6.98008,20.7695,16.6789,-0.388383,-8.125,-1.04094
3503200,0.00306084,9151,7.07021,20.8104,16.6966,-0.412944,-8.1365,-1.00494
3503600,0.00306088,9155,7.16151,20.8539,16.713,-0.42838,-8.1465,-0.98294
3504000,0.00306092,9162,7.3437,20.935,16.7421,-0.431067,-8.1625,-0.946942
3504400,0.00306097,9166,7.45355,20.9816,16.7731,-0.453566,-8.179,-0.922944
3504800,0.00306102,9170,7.56114,21.0205,16.7943,-0.442192,-8.182,-0.920944
3505200,0.00306106,9178,7.79121,21.0892,16.8415,-0.454066,-8.2075,-0.888946
3505600,0.00306111,9182,7.89101,21.1333,16.8612,-0.449004,-8.212,-0.874947
3506000,0.00306116,9185,7.96026,21.1717,16.8786,-0.462066,-8.216,-0.862947
3506400,0.00306122,9189,8.03893,21.2198,16.8986,-0.487189,-8.2265,-0.844948
3506800,0.00306127,9197,8.16923,21.3198,16.9257,-0.508375,-8.2415,-0.772953
3507200,0.00306132,9200,8.22057,21.3518,16.9349,-0.518812,-8.248,-0.752954
3507600,0.00306137,9204,8.30847,21.3896,16.9519,-0.542061,-8.26,-0.730955
3508000,0.00306143,9212,8.49593,21.4577,16.9802,-0.532624,-8.2745,-0.698957
3508400,0.00306148,9216,8.60991,21.481,16.9934,-0.519062,-8.28199,-0.694958
3508800,0.00306154,9219,8.70669,21.4953,17.0065,-0.511875,-8.29149,-0.692958
3509200,0.00306159,9223,8.83358,21.5142,17.0166,-0.494376,-8.29699,-0.692958
3509600,0.00306165,9231,9.03978,21.5574,17.0313,-0.487314,-8.31749,-0.668959
3510000,0.0030617,9235,9.09803,21.5831,17.0332,-0.499126,-8.32699,-0.64696
3510400,0.00306176,9239,9.14607,21.6086,17.035,-0.519062,-8.34049,-0.628962
3510800,0.00306181,9242,9.16773,21.6248,17.0328,-0.528374,-8.34799,-0.620962
3511200,0.00306186,9250,9.18729,21.6712,17.0251,-0.560935,-8.36549,-0.612963
3511600,0.00306192,9253,9.18857,21.6817,17.0185,-0.568497,-8.37199,-0.608963
3512000,0.00306197,9257,9.18805,21.6944,17.0073,-0.563934,-8.37749,-0.606963
3512400,0.00306203,9265,9.1876,21.7107,16.9945,-0.59187,-8.40049,-0.608963
3512800,0.00306208,9269,9.18013,21.7333,16.9842,-0.597495,-8.40399,-0.596964
3513200,0.00306213,9272,9.16872,21.7475,16.9753,-0.605807,-8.40749,-0.594964
3513600,0.00306218,9276,9.15807,21.7583,16.9677,-0.633618,-8.42249,-0.588964
