DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
6718000,-0.0111948,25360,276.31,-13.3138,-4368.01,2827.05,436.425,5320.19
6718400,-0.011195,25363,276.339,-13.3011,-4368.04,2827.08,436.435,5320.22
6718800,-0.0111952,25367,276.366,-13.2958,-4368.09,2827.13,436.433,5320.23
6719200,-0.0111954,25371,276.369,-13.3117,-4368.13,2827.18,436.429,5320.14
6719600,-0.0111956,25375,276.354,-13.344,-4368.14,2827.2,436.408,5319.94
6720000,-0.0101841,25382,276.324,-13.3775,-4368.07,2827.17,436.379,5319.47
6720400,-0.00917256,25386,276.329,-13.3575,-4368.05,2827.15,436.382,5319.38
6720800,-0.00816107,25390,276.353,-13.3134,-4368.05,2827.14,436.404,5319.47
6721200,-0.0071496,25394,276.391,-13.263,-4368.07,2827.14,436.422,5319.65
6721600,-0.00613815,25401,276.459,-13.1857,-4368.12,2827.18,436.464,5319.96
6722000,-0.00512674,25405,276.477,-13.1616,-4368.15,2827.21,436.483,5320.02
6722400,-0.00411537,25413,276.467,-13.1838,-4368.17,2827.29,436.467,5319.69
6722800,-0.00310404,25417,276.466,-13.2052,-4368.19,2827.37,436.459,5319.53
6723200,-0.00209277,25420,276.476,-13.2141,-4368.25,2827.44,436.457,5319.47
6723600,-0.00108155,25424,276.509,-13.2076,-4368.33,2827.55,436.461,5319.5
6724000,-7.03815e-05,25432,276.569,-13.1873,-4368.46,2827.75,436.454,5319.51
6724400,0.000940708,25436,276.608,-13.1515,-4368.51,2827.84,436.462,5319.64
6724800,0.00195174,25439,276.653,-13.1044,-4368.55,2827.89,436.481,5319.81
6725200,0.00296268,25447,276.806,-12.9389,-4368.68,2828.02,436.552,5320.58
6725600,0.00397356,25451,276.888,-12.8404,-4368.73,2828.08,436.597,5321.03
6726000,0.00498435,25455,276.97,-12.7314,-4368.77,2828.11,436.645,5321.56
6726400,0.00599505,25458,277.036,-12.6356,-4368.8,2828.12,436.693,5321.97
6726800,0.00700566,25462,277.128,-12.4977,-4368.83,2828.12,436.754,5322.62
6727200,0.00801619,25470,277.324,-12.1944,-4368.91,2828.15,436.89,5324.14
6727600,0.00902663,25473,277.407,-12.0743,-4368.94,2828.17,436.935,5324.68
6728000,0.010037,25477,277.533,-11.9115,-4368.99,2828.23,436.99,5325.47
6728400,0.0110472,25485,277.898,-11.5226,-4369.22,2828.42,437.118,5327.67
6728800,0.0112986,25488,278.068,-11.3415,-4369.35,2828.51,437.18,5328.78
6729200,0.0112969,25492,278.283,-11.1116,-4369.52,2828.62,437.257,5330.34
6729600,0.0112952,25500,278.593,-10.7473,-4369.68,2828.78,437.382,5332.44
6730000,0.0112933,25503,278.701,-10.6149,-4369.72,2828.83,437.42,5333.03
6730400,0.0112914,25507,278.882,-10.417,-4369.82,2828.93,437.479,5334.15
6730800,0.0112894,25511,279.123,-10.1613,-4369.96,2829.05,437.548,5335.68
6731200,0.0112874,25519,279.702,-9.59455,-4370.31,2829.32,437.699,5339.09
6731600,0.0112853,25523,279.996,-9.29428,-4370.47,2829.44,437.781,5340.68
6732000,0.0112831,25526,280.202,-9.07307,-4370.59,2829.51,437.839,5341.85
6732400,0.0112809,25530,280.442,-8.80767,-4370.7,2829.59,437.913,5343.12
6732800,0.0112787,25538,280.823,-8.41194,-4370.88,2829.76,438.03,5344.76
6733200,0.0112764,25542,281.03,-8.22134,-4371,2829.85,438.09,5345.66
6733600,0.0112741,25545,281.175,-8.09184,-4371.1,2829.93,438.124,5346.17
6734000,0.0112717,25549,281.361,-7.92355,-4371.23,2830.03,438.186,5346.93
6734400,0.0112694,25557,281.698,-7.58512,-4371.4,2830.2,438.289,5347.98
