DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
1569200,-0.000767398,1976,-131.853,-83.3495,4.79904,-119.881,-122.95,270.533
1569600,-0.00179059,1980,-131.02,-83.0985,4.83096,-119.825,-122.698,270.427
1570000,-0.00281377,1988,-129.196,-81.5194,4.9509,-119.21,-121.905,269.536
1570400,-0.00383693,1988,-129.196,-81.5194,4.9509,-119.21,-121.905,269.536
1570800,-0.00486006,1995,-127.178,-79.4362,5.09065,-118.531,-120.99,268.07
1571200,-0.00588315,1999,-125.834,-78.0777,5.1558,-118.097,-120.438,267.254
1571600,-0.0069062,2003,-124.267,-76.734,5.20972,-117.656,-119.914,266.382
1572000,-0.00792921,2011,-120.314,-73.9486,5.43667,-116.786,-118.873,265.31
1572400,-0.00895216,2016,-117.383,-72.3368,5.65514,-116.25,-118.227,264.33
1572800,-0.00997505,2020,-114.725,-71.1156,5.84991,-115.863,-117.686,263.458
1573200,-0.0109979,2025,-111.265,-69.6061,6.12824,-115.436,-117.024,262.356
1573600,-0.0112532,2029,-108.691,-68.3803,6.35114,-115.087,-116.478,261.504
1574000,-0.0112527,2033,-106.251,-67.1567,6.55915,-114.742,-115.92,260.606
1574400,-0.0112522,2037,-103.995,-65.9009,6.73813,-114.36,-115.418,259.768
1574800,-0.0112515,2044,-99.9013,-63.9354,7.04608,-113.716,-114.57,258.342
1575200,-0.0112508,2048,-97.4473,-63.0071,7.23821,-113.319,-114.095,257.346
1575600,-0.0112501,2056,-92.3434,-61.3592,7.64879,-112.487,-113.186,254.842
1576000,-0.0112493,2059,-90.5375,-60.7547,7.77461,-112.15,-112.855,253.847
1576400,-0.0112484,2063,-88.3225,-59.8794,7.93339,-111.72,-112.378,252.643
1576800,-0.0112476,2067,-86.344,-58.9768,8.07883,-111.328,-111.916,251.427
1577200,-0.0112466,2071,-84.6275,-58.1391,8.20567,-110.948,-111.478,250.209
1577600,-0.0112457,2079,-81.593,-56.8414,8.4763,-110.295,-110.716,248.167
1578000,-0.0112446,2082,-80.6266,-56.5458,8.54987,-109.99,-110.451,247.461
1578400,-0.0112436,2086,-79.29,-56.2503,8.66501,-109.593,-110.18,246.789
1578800,-0.0112425,2094,-76.2845,-55.9468,9.00152,-108.861,-109.783,245.943
