DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
849200,0.000139926,14950,-30.0857,-58.3997,-9.97472,-11.1121,-36.0777,51.2029
849600,0.000419776,14957,-29.9908,-57.8369,-9.97413,-11.0004,-36.1087,50.8709
850000,0.000699623,14961,-29.9942,-57.4865,-10.0538,-10.9883,-36.0992,50.5769
850400,0.000979465,14965,-30.0228,-57.1247,-10.1686,-11.0145,-36.0762,50.3049
850800,0.0012593,14973,-30.1264,-56.3373,-10.4128,-11.1254,-35.9887,49.9809
851200,0.00153913,14976,-30.1595,-56.0753,-10.5302,-11.1714,-35.9352,49.871
851600,0.00181894,14980,-30.1949,-55.7335,-10.7166,-11.2314,-35.8727,49.795
852000,0.00209874,14984,-30.2245,-55.452,-10.9462,-11.266,-35.7952,49.733
852400,0.00237853,14992,-30.279,-55.0892,-11.4682,-11.2893,-35.6267,49.605
852800,0.0026583,14996,-30.3204,-54.8929,-11.7975,-11.2602,-35.5037,49.609
853200,0.00293806,14999,-30.3485,-54.7456,-12.0834,-11.2255,-35.4162,49.639
853600,0.00307787,15007,-30.3711,-54.4923,-12.8592,-11.1354,-35.1512,49.609
854000,0.00307773,15011,-30.3519,-54.3881,-13.2609,-11.0698,-34.9977,49.561
854400,0.00307758,15014,-30.3312,-54.2906,-13.5759,-11.0118,-34.8472,49.511
854800,0.00307741,15018,-30.3052,-54.1846,-14.0102,-10.932,-34.6808,49.431
855200,0.00307723,15026,-30.2477,-53.9232,-14.932,-10.7859,-34.3013,49.285
855600,0.00307703,15030,-30.2287,-53.762,-15.4142,-10.7104,-34.0938,49.217
856000,0.00307681,15033,-30.2175,-53.6412,-15.7928,-10.6545,-33.9308,49.143
856400,0.00307658,15041,-30.1837,-53.2715,-16.8546,-10.511,-33.4688,49.001
856800,0.00307634,15045,-30.1644,-53.1022,-17.3821,-10.4457,-33.2568,48.913
857200,0.00307609,15049,-30.1539,-52.9119,-17.8867,-10.4046,-33.0079,48.879
857600,0.00307583,15052,-30.1544,-52.7945,-18.285,-10.3707,-32.8364,48.821
858000,0.00307556,15060,-30.1816,-52.429,-19.4389,-10.2966,-32.3349,48.709
858400,0.00307527,15064,-30.2061,-52.2693,-20.0286,-10.2718,-32.1219,48.645
858800,0.00307498,15068,-30.2315,-52.0932,-20.6044,-10.2521,-31.8634,48.577
859200,0.00307469,15071,-30.2573,-51.9805,-21.0444,-10.2376,-31.6949,48.517
859600,0.00307438,15079,-30.3525,-51.7276,-22.1395,-10.3013,-31.223,48.1771
860000,0.00307407,15083,-30.4143,-51.5748,-22.6033,-10.4427,-30.995,48.0631
860400,0.00307376,15087,-30.4934,-51.3902,-23.0996,-10.5963,-30.737,47.9631
860800,0.00307343,15091,-30.5747,-51.2319,-23.5856,-10.7582,-30.5045,47.8511
861200,0.00307311,15098,-30.7019,-51.0201,-24.3251,-11.0647,-30.1395,47.7011
861600,0.00307278,15102,-30.7771,-50.927,-24.7418,-11.2103,-29.9175,47.5651
862000,0.00307245,15106,-30.8479,-50.8376,-25.1953,-11.3442,-29.6906,47.4411
862400,0.00307212,15113,-30.9527,-50.7306,-25.9739,-11.5449,-29.3491,47.1531
862800,0.00307179,15113,-30.9527,-50.7306,-25.9739,-11.5449,-29.3491,47.1531
863200,0.00307145,15121,-31.0715,-50.5236,-26.6571,-11.781,-28.9446,46.8131
863600,0.00307112,15124,-31.1208,-50.4273,-26.9325,-11.8638,-28.8101,46.7132
864000,0.00307079,15132,-31.2571,-50.1284,-27.6666,-12.0857,-28.4171,46.4732
864400,0.00307045,15136,-31.32,-50.0198,-27.963,-12.2338,-28.2642,46.3332
864800,0.00307012,15140,-31.3797,-49.8957,-28.3058,-12.3524,-28.0542,46.2152
865200,0.00306979,15147,-31.4752,-49.7388,-28.8525,-12.5882,-27.7727,46.0412
865600,0.00306946,15151,-31.5222,-49.6786,-29.1404,-12.7181,-27.6317,45.9192
866000,0.00306914,15155,-31.5649,-49.6123,-29.4358,-12.8247,-27.4607,45.7512
866400,0.00306882,15158,-31.6046,-49.5492,-29.6723,-12.9105,-27.3447,45.6852
866800,0.0030685,15166,-31.7074,-49.412,-30.3235,-13.1282,-27.0457,45.4832
867200,0.00306818,15170,-31.7481,-49.3881,-30.5841,-13.2323,-26.9182,45.3032
867600,0.00306787,15174,-31.7962,-49.3585,-30.8074,-13.3602,-26.7717,45.1972
868000,0.00306757,15181,-31.9386,-49.2775,-31.275,-13.5894,-26.4973,45.2172
868400,0.00306726,15185,-32.0332,-49.2508,-31.5967,-13.7377,-26.3853,45.2292
868800,0.00306697,15188,-32.0991,-49.223,-31.8313,-13.8288,-26.2798,45.2332
869200,0.00306668,15192,-32.17,-49.2078,-32.1161,-13.9155,-26.1358,45.1632
869600,0.00306639,15200,-32.2976,-49.208,-32.5421,-14.1195,-25.8823,45.0153
870000,0.00306611,15204,-32.366,-49.2085,-32.7939,-14.1625,-25.7373,44.9113
870400,0.00306584,15208,-32.4298,-49.2167,-33.0099,-14.2641,-25.6228,44.8533
870800,0.00306557,15211,-32.4784,-49.231,-33.1645,-14.3321,-25.5363,44.7693
871200,0.00306531,15219,-32.6508,-49.2421,-33.6541,-14.4771,-25.2473,44.6273
871600,0.00306506,15222,-32.7197,-49.2599,-33.8676,-14.5439,-25.1618,44.5793
872000,0.00306481,15226,-32.8109,-49.2946,-34.1196,-14.6661,-25.0708,44.5453
872400,0.00306457,15234,-32.9996,-49.3598,-34.5817,-14.8833,-24.8624,44.4173
872800,0.00306434,15237,-33.0706,-49.3876,-34.7684,-14.9703,-24.7919,44.3513
873200,0.00306411,15241,-33.1645,-49.4074,-35.0074,-15.0739,-24.6894,44.2673
873600,0.00306389,15249,-33.3161,-49.4288,-35.388,-15.2984,-24.5039,44.1173
874000,0.00306368,15252,-33.3672,-49.4372,-35.5155,-15.3704,-24.4269,44.0393
874400,0.00306347,15256,-33.4362,-49.4489,-35.6869,-15.4391,-24.3189,43.9573
874800,0.00306328,15260,-33.5106,-49.4645,-35.8518,-15.5289,-24.2329,43.9433
875200,0.00306309,15268,-33.6466,-49.5701,-36.153,-15.69,-24.1309,43.8213
875600,0.0030629,15271,-33.6914,-49.6203,-36.2311,-15.7652,-24.1049,43.7713
876000,0.00306273,15275,-33.7557,-49.7038,-36.266,-15.9404,-24.1254,43.7133
876400,0.00306256,15283,-34.0115,-49.8736,-36.4884,-16.3541,-24.1619,43.5793
876800,0.0030624,15287,-34.1994,-49.9575,-36.696,-16.7137,-24.2554,43.6073
877200,0.00306224,15290,-34.3776,-50.0028,-36.9045,-16.9725,-24.3154,43.6733
877600,0.0030621,15294,-34.6364,-50.0687,-37.1341,-17.3311,-24.3994,43.6853
878000,0.00306196,15302,-35.2264,-50.2,-37.402,-18.2769,-24.6349,43.7393
878400,0.00306183,15306,-35.5376,-50.2524,-37.53,-18.6982,-24.7294,43.7033
878800,0.0030617,15309,-35.7653,-50.2856,-37.5894,-19.0292,-24.8014,43.6613
879200,0.00306158,15313,-36.1542,-50.3015,-37.6684,-19.3736,-24.9249,43.6253
879600,0.00306147,15320,-36.7078,-50.272,-37.7038,-19.8401,-25.0723,43.5133
880000,0.00306137,15324,-36.9281,-50.2362,-37.6781,-20.1283,-25.1638,43.4314
880400,0.00306127,15328,-37.0919,-50.1798,-37.6231,-20.3735,-25.2668,43.4473
880800,0.00306118,15336,-37.449,-50.1076,-37.443,-20.642,-25.4963,43.4833
881200,0.00306109,15340,-37.5996,-50.0859,-37.3468,-20.69,-25.6183,43.5093
881600,0.00306101,15343,-37.687,-50.0853,-37.259,-20.7365,-25.7063,43.5093
882000,0.00306094,15347,-37.7803,-50.0841,-37.1112,-20.8087,-25.8503,43.5213
882400,0.00306087,15355,-37.9395,-50.1064,-36.7656,-20.8862,-26.1273,43.5933
882800,0.00306081,15359,-37.9765,-50.127,-36.5796,-20.9707,-26.2958,43.6093
883200,0.00306076,15362,-38.0089,-50.1486,-36.4337,-20.9991,-26.4073,43.6173
883600,0.00306071,15370,-38.1373,-50.2131,-36.0016,-21.114,-26.7392,43.6593
884000,0.00306067,15374,-38.2591,-50.2359,-35.8115,-21.2459,-26.9422,43.7233
884400,0.00306063,15377,-38.3619,-50.2623,-35.6627,-21.3386,-27.0902,43.7593
884800,0.0030606,15381,-38.5321,-50.2944,-35.4312,-21.482,-27.2732,43.8293
885200,0.00306057,15389,-39.1014,-50.3091,-34.8931,-21.9931,-27.6742,43.9953
885600,0.00306055,15392,-39.3522,-50.323,-34.7176,-22.2302,-27.8382,44.0433
886000,0.00306053,15396,-39.7358,-50.3691,-34.477,-22.5562,-28.0722,44.0833
886400,0.00306051,15404,-40.6467,-50.4908,-33.9195,-23.3444,-28.6206,44.1593
886800,0.00306051,15408,-41.1124,-50.5523,-33.6022,-23.8014,-28.9161,44.2213
