8.400000000000000799e-01,-1.124610000000000019e-02,2.483000000000000000e+04,2.631858075565475866e-02,-1.978840946679760390e-02,-3.715720005408620352e-01,4.033723982176646433e-02,4.770371726789965697e-03,7.468107184276384647e-02
8.800000000000000044e-01,-1.124520000000000033e-02,2.483400000000000000e+04,4.301774785845727256e-02,-1.661722835282516270e-02,-6.984986002632673774e-01,7.273240554233047217e-02,1.050488311054141415e-02,1.354532136971250689e-01
9.200000000000000400e-01,-1.124409999999999993e-02,2.484100000000000000e+04,4.937437697851147778e-02,-1.198871489137352288e-02,-8.259169040251431726e-01,8.482664957577976117e-02,1.227800158701092617e-02,1.589959103949215580e-01
9.600000000000000755e-01,-1.124310000000000066e-02,2.484500000000000000e+04,5.064995985903880671e-02,-1.021768350086145298e-02,-8.344597809535094779e-01,8.572971983153268583e-02,1.255472135750473027e-02,1.606030641518647328e-01
1.000000000000000000e+00,-1.124200000000000026e-02,2.484900000000000000e+04,5.142907790527792566e-02,-8.940643249634779716e-03,-8.370523667239136989e-01,8.613593358969663660e-02,1.271189647805652176e-02,1.612168101080388161e-01
1.040000000000000036e+00,-1.124089999999999985e-02,2.485600000000000000e+04,5.213149223049914904e-02,-7.590312592975523819e-03,-8.386458865280602692e-01,8.649697857535249002e-02,1.283476774705487322e-02,1.615046084355734601e-01
1.080000000000000071e+00,-1.123979999999999944e-02,2.486000000000000000e+04,5.241126905291186577e-02,-7.080980709486549979e-03,-8.391904829472871530e-01,8.662821217115301842e-02,1.287038393456631930e-02,1.615635109564792782e-01
1.120000000000000107e+00,-1.123859999999999963e-02,2.486400000000000000e+04,5.269257994974494569e-02,-6.636041599792085431e-03,-8.396717987966743069e-01,8.672099127143990949e-02,1.291008972715619769e-02,1.616541536959043013e-01
1.160000000000000142e+00,-1.123739999999999982e-02,2.486800000000000000e+04,3.886788479208745650e-02,-8.438674923363522970e-03,-5.848792959125082014e-01,6.192821827504120524e-02,8.601873893670267460e-03,1.150680583531709794e-01
1.199999999999999956e+00,-1.123629999999999941e-02,2.487600000000000000e+04,1.119268367464997145e-02,-1.455387908151395578e-02,-5.386403752899050074e-02,8.863852774217176669e-03,-4.068577183665994935e-04,1.587609107001159911e-02
1.239999999999999991e+00,-1.123509999999999960e-02,2.487600000000000000e+04,1.119268367464997145e-02,-1.455387908151395578e-02,-5.386403752899050074e-02,8.863852774217176669e-03,-4.068577183665994935e-04,1.587609107001159911e-02
1.280000000000000027e+00,-1.123389999999999979e-02,2.488300000000000000e+04,2.922795289386292267e-02,-1.401842958101839204e-02,-5.509896743737836555e-01,5.414576084966123831e-02,5.984343526826588038e-03,1.022715619849844382e-01
1.320000000000000062e+00,-1.123269999999999998e-02,2.488700000000000000e+04,4.284938319082302882e-02,-1.209485366533201434e-02,-7.589564731695599420e-01,7.754104864798877506e-02,1.076667887444301974e-02,1.451196362082646518e-01
1.360000000000000098e+00,-1.123140000000000076e-02,2.489400000000000000e+04,4.885221639768226598e-02,-9.506659182955966986e-03,-8.307511560422949914e-01,8.506561679790027031e-02,1.232646645913446949e-02,1.598156625770615902e-01
1.400000000000000133e+00,-1.123019999999999921e-02,2.489800000000000000e+04,5.026433190162142572e-02,-8.321970211834820233e-03,-8.352344885357900761e-01,8.566501861685893449e-02,1.262317646340718920e-02,1.610721479582493953e-01
1.440000000000000169e+00,-1.122899999999999940e-02,2.490200000000000000e+04,5.108506171651273214e-02,-7.360028846549594543e-03,-8.367800685143002015e-01,8.592809619727766191e-02,1.280815479460416413e-02,1.616742965268876397e-01
1.479999999999999982e+00,-1.122779999999999959e-02,2.491000000000000000e+04,5.179552993244084663e-02,-6.081416169042054738e-03,-8.375547760965807997e-01,8.612128425807238918e-02,1.301174998474028018e-02,1.620933284502227845e-01
1.520000000000000018e+00,-1.122659999999999977e-02,2.491300000000000000e+04,5.190502449419386044e-02,-5.771322200897022713e-03,-8.375892927710388847e-01,8.615210889336508138e-02,1.305282915216993307e-02,1.621195751693829123e-01
1.560000000000000053e+00,-1.122530000000000056e-02,2.491700000000000000e+04,5.198115293730410508e-02,-5.468764373341998032e-03,-8.376506557478531345e-01,8.619056338887870483e-02,1.309137520600622655e-02,1.621207959470182536e-01
1.600000000000000089e+00,-1.122410000000000074e-02,2.492100000000000000e+04,5.204059832109296513e-02,-5.226936716902878810e-03,-8.377331122479474423e-01,8.622077763535372641e-02,1.311942257217847685e-02,1.621238478911066205e-01
1.640000000000000124e+00,-1.122289999999999920e-02,2.492500000000000000e+04,5.209448268510802338e-02,-5.033336525053751578e-03,-8.377868048526598832e-01,8.624122566074589324e-02,1.314270890557285056e-02,1.621018738936702841e-01
1.680000000000000160e+00,-1.122169999999999938e-02,2.493300000000000000e+04,5.210464592814289392e-02,-4.783167338953938329e-03,-8.377369474339981803e-01,8.626442043581761254e-02,1.316999328572300565e-02,1.620045168772507871e-01
1.719999999999999973e+00,-1.122060000000000071e-02,2.493600000000000000e+04,5.210061898278945530e-02,-4.713136841664613587e-03,-8.377024307595403174e-01,8.627021912958554584e-02,1.317603613501800580e-02,1.619672831593725326e-01
1.760000000000000009e+00,-1.121939999999999917e-02,2.494000000000000000e+04,5.209774259325128387e-02,-4.622703154584534117e-03,-8.376775020502094105e-01,8.627845937862418935e-02,1.318275041201245196e-02,1.619361533296709843e-01
1.800000000000000044e+00,-1.121819999999999935e-02,2.494800000000000000e+04,5.212228778397700463e-02,-4.444558762520509770e-03,-8.377043483525657974e-01,8.630287493133126375e-02,1.320036012940242927e-02,1.619211988036379224e-01
1.840000000000000080e+00,-1.121710000000000068e-02,2.494800000000000000e+04,5.212228778397700463e-02,-4.444558762520509770e-03,-8.377043483525657974e-01,8.630287493133126375e-02,1.320036012940242927e-02,1.619211988036379224e-01
1.880000000000000115e+00,-1.121600000000000028e-02,2.495500000000000000e+04,5.217022760961317895e-02,-4.284037050360342720e-03,-8.377388650270236603e-01,8.631966062381736526e-02,1.321610816089849143e-02,1.619376793017152094e-01
1.920000000000000151e+00,-1.121489999999999987e-02,2.495900000000000000e+04,5.220052557941524257e-02,-4.191628242464052502e-03,-8.377637937363545673e-01,8.632851126167367939e-02,1.322477568210950367e-02,1.619581273271073762e-01
1.960000000000000187e+00,-1.121379999999999946e-02,2.496300000000000000e+04,5.222794715967914170e-02,-4.103687426317054535e-03,-8.377772168875325942e-01,8.633400476103278431e-02,1.323252762009399959e-02,1.619743026307758071e-01
2.000000000000000000e+00,-1.121270000000000079e-02,2.497100000000000000e+04,5.226342263064991112e-02,-3.939675694850573034e-03,-8.377369474339981803e-01,8.633522553866813942e-02,1.324641396569614833e-02,1.619889519624000407e-01
2.040000000000000036e+00,-1.121169999999999979e-02,2.497400000000000000e+04,5.227684578182803521e-02,-3.882972469088105758e-03,-8.377024307595403174e-01,8.633278398339742921e-02,1.325047305133369990e-02,1.619837636574497919e-01
2.080000000000000071e+00,-1.121059999999999938e-02,2.498200000000000000e+04,5.231960810629549680e-02,-3.767686776398233590e-03,-8.376851724223112194e-01,8.633675151071232290e-02,1.325791979490935704e-02,1.619840688518586203e-01
2.120000000000000107e+00,-1.120960000000000012e-02,2.498600000000000000e+04,5.234798848307211511e-02,-3.715835060990147192e-03,-8.377196890967693044e-01,8.633980345480071761e-02,1.326313861930049354e-02,1.619916987120795793e-01
2.160000000000000142e+00,-1.120860000000000085e-02,2.499000000000000000e+04,5.234472857492885461e-02,-3.687569739795058463e-03,-8.377407826200492513e-01,8.634132942684490108e-02,1.326652627723860084e-02,1.619816272965879100e-01
2.200000000000000178e+00,-1.120769999999999926e-02,2.499300000000000000e+04,5.232421032955657247e-02,-3.688950406773380472e-03,-8.377196890967693044e-01,8.633797228834766413e-02,1.326612952450711112e-02,1.619581273271073762e-01
2.240000000000000213e+00,-1.120679999999999940e-02,2.500100000000000000e+04,5.221682512013153810e-02,-3.740572011018412912e-03,-8.375471057244789908e-01,8.631813465177318179e-02,1.325669901727400367e-02,1.618400170908869118e-01
2.280000000000000249e+00,-1.120580000000000014e-02,2.500500000000000000e+04,5.217482983287424769e-02,-3.765136377674388815e-03,-8.374723195964867140e-01,8.631172556918757788e-02,1.325236525666849755e-02,1.617814197643899221e-01
2.320000000000000284e+00,-1.120499999999999968e-02,2.500800000000000000e+04,5.215699621773760286e-02,-3.770371406633859189e-03,-8.374454732941303270e-01,8.630989440273455215e-02,1.325083928462430539e-02,1.617515107123237428e-01
2.360000000000000320e+00,-1.120409999999999982e-02,2.501600000000000000e+04,5.215105167935871200e-02,-3.768146998724341071e-03,-8.374704020034612340e-01,8.631660867972898443e-02,1.324934383202099747e-02,1.617139718000366322e-01
2.399999999999999911e+00,-1.120329999999999937e-02,2.502000000000000000e+04,5.215258575377906824e-02,-3.757101662897766297e-03,-8.374742371895119719e-01,8.631874504059086628e-02,1.324931331258011324e-02,1.616996276628212270e-01
2.439999999999999947e+00,-1.120250000000000065e-02,2.502300000000000000e+04,5.214913408633326669e-02,-3.748299910910964788e-03,-8.374608140383339450e-01,8.631752426295551117e-02,1.325068668741988774e-02,1.616889458585118455e-01
2.479999999999999982e+00,-1.120170000000000020e-02,2.502700000000000000e+04,5.213762852818058791e-02,-3.739574862645180832e-03,-8.374301325499268200e-01,8.631386193004943197e-02,1.325105292071049323e-02,1.616736861380699275e-01
2.520000000000000018e+00,-1.120089999999999975e-02,2.503500000000000000e+04,5.211634324559811376e-02,-3.734953463453853477e-03,-8.373687695731125702e-01,8.630562168101080234e-02,1.324998474027955751e-02,1.616340108649209628e-01
2.560000000000000053e+00,-1.120020000000000043e-02,2.503900000000000000e+04,5.211193278163959303e-02,-3.730274536471762849e-03,-8.373534288289088412e-01,8.630440090337544723e-02,1.324943539034364841e-02,1.616193615332967015e-01
2.600000000000000089e+00,-1.119949999999999939e-02,2.504200000000000000e+04,5.211135750373196290e-02,-3.726650285653668009e-03,-8.373534288289088412e-01,8.630470609778428948e-02,1.324961850698895202e-02,1.616120368674845986e-01
2.640000000000000124e+00,-1.119880000000000007e-02,2.504600000000000000e+04,5.211289157815231915e-02,-3.721472784484961341e-03,-8.373630167940361302e-01,8.630653726423731520e-02,1.324971006531160296e-02,1.616062381737166376e-01
2.680000000000000160e+00,-1.119820000000000017e-02,2.505400000000000000e+04,5.211864435722865507e-02,-3.710983550635765880e-03,-8.373630167940361302e-01,8.630958920832569603e-02,1.325004577916132596e-02,1.615967771470426806e-01
2.720000000000000195e+00,-1.119750000000000086e-02,2.505800000000000000e+04,5.212439713630499794e-02,-3.704003512023139148e-03,-8.373687695731125702e-01,8.631233595800524849e-02,1.324983214307513812e-02,1.615937252029542581e-01
2.760000000000000231e+00,-1.119689999999999921e-02,2.506100000000000000e+04,5.213053343398642292e-02,-3.699650575855374310e-03,-8.373821927242905971e-01,8.631569309650247157e-02,1.324958798754806953e-02,1.615943355917719704e-01
2.800000000000000266e+00,-1.119640000000000045e-02,2.506500000000000000e+04,5.213935436190347827e-02,-3.690273545960938775e-03,-8.374032862475705441e-01,8.632027101263504976e-02,1.325035097357016474e-02,1.615976927302691657e-01
2.840000000000000302e+00,-1.119580000000000054e-02,2.507300000000000000e+04,5.216274899681393878e-02,-3.665191429188091685e-03,-8.374550612592576160e-01,8.633064762253556124e-02,1.325163279008728483e-02,1.616099005066227168e-01
2.880000000000000338e+00,-1.119530000000000004e-02,2.507600000000000000e+04,5.216811825728519258e-02,-3.657847047900630172e-03,-8.374704020034612340e-01,8.633461514985045493e-02,1.325242629555026426e-02,1.616132576451199399e-01
2.919999999999999929e+00,-1.119479999999999954e-02,2.508000000000000000e+04,5.217713094450478900e-02,-3.649773981263498661e-03,-8.374876603406902209e-01,8.633888787157419087e-02,1.325224317890496238e-02,1.616156992003906501e-01
2.959999999999999964e+00,-1.119440000000000018e-02,2.508800000000000000e+04,5.220148437592796870e-02,-3.628296939378492132e-03,-8.375356001663264438e-01,8.634956967588353072e-02,1.325273148995910304e-02,1.616230238662027530e-01
3.000000000000000000e+00,-1.119389999999999968e-02,2.509200000000000000e+04,5.221950975036716847e-02,-3.613358889710260001e-03,-8.375643640617080887e-01,8.635445278642495115e-02,1.325379967039003876e-02,1.616300433376060552e-01
3.040000000000000036e+00,-1.119350000000000032e-02,2.509500000000000000e+04,5.222660484456132651e-02,-3.609178536914785847e-03,-8.375835399919625557e-01,8.635842031373984484e-02,1.325340291765854904e-02,1.616312641152414242e-01
3.080000000000000071e+00,-1.119309999999999923e-02,2.509900000000000000e+04,5.223446697596565574e-02,-3.604422906211677668e-03,-8.376007983291914316e-01,8.636299822987242303e-02,1.325321980101324543e-02,1.616309589208325681e-01
3.120000000000000107e+00,-1.119279999999999928e-02,2.510700000000000000e+04,5.225824512948119144e-02,-3.596637478528362519e-03,-8.376333974106241476e-01,8.637276445095526389e-02,1.325102240126960901e-02,1.616297381431972269e-01
3.160000000000000142e+00,-1.119239999999999992e-02,2.511000000000000000e+04,5.227895513415602158e-02,-3.585055216654662712e-03,-8.376602437129804235e-01,8.637703717267899983e-02,1.325166330952816905e-02,1.616346212537386196e-01
3.200000000000000178e+00,-1.119209999999999997e-02,2.511400000000000000e+04,5.230656847372246177e-02,-3.563827461862964854e-03,-8.377062659455910554e-01,8.638253067203807700e-02,1.325367759262650186e-02,1.616489653909540525e-01
3.240000000000000213e+00,-1.119180000000000001e-02,2.512200000000000000e+04,5.233188070165836064e-02,-3.539991780556658515e-03,-8.377465353991254693e-01,8.638771897698833968e-02,1.325587499237013828e-02,1.616620887505340887e-01
3.280000000000000249e+00,-1.119150000000000006e-02,2.512500000000000000e+04,5.232900431212019615e-02,-3.538860400671644743e-03,-8.377292770618964823e-01,8.638619300494415620e-02,1.325602758957455767e-02,1.616556796679484986e-01
3.320000000000000284e+00,-1.119129999999999951e-02,2.512900000000000000e+04,5.232747023769982603e-02,-3.535408733225840153e-03,-8.377043483525657974e-01,8.638375144967343211e-02,1.325492888970273946e-02,1.616492705853628808e-01
3.360000000000000320e+00,-1.119110000000000070e-02,2.513700000000000000e+04,5.234741320516448498e-02,-3.505072411563269277e-03,-8.377024307595403174e-01,8.638314106085576149e-02,1.325795031435024127e-02,1.616584264176280095e-01
3.400000000000000355e+00,-1.119090000000000015e-02,2.514100000000000000e+04,5.237195839589020574e-02,-3.479261609440752190e-03,-8.377254418758456334e-01,8.638436183849111660e-02,1.326023927241653036e-02,1.616755173045229810e-01
3.439999999999999947e+00,-1.119069999999999961e-02,2.514500000000000000e+04,5.239765414243119368e-02,-3.448196602428511316e-03,-8.377407826200492513e-01,8.638497222730878722e-02,1.326350485259109903e-02,1.616913874137825557e-01
3.479999999999999982e+00,-1.119050000000000079e-02,2.514800000000000000e+04,5.241376192384495508e-02,-3.426815440194777487e-03,-8.377465353991254693e-01,8.638497222730878722e-02,1.326490874687175602e-02,1.617002380516389115e-01
3.520000000000000018e+00,-1.119039999999999965e-02,2.515600000000000000e+04,5.244252581922665551e-02,-3.382538217237206993e-03,-8.377446178060999893e-01,8.638344625526460374e-02,1.326902887139107604e-02,1.617151925776719734e-01
3.560000000000000053e+00,-1.119020000000000084e-02,2.516000000000000000e+04,5.245422313668187536e-02,-3.367542639778211156e-03,-8.377427002130747313e-01,8.638283586644693313e-02,1.327052432399438396e-02,1.617200756882133938e-01
3.600000000000000089e+00,-1.119009999999999970e-02,2.516300000000000000e+04,5.246150999017857447e-02,-3.357456100464360337e-03,-8.377465353991254693e-01,8.638344625526460374e-02,1.327092107672587368e-02,1.617237380211194453e-01
3.640000000000000124e+00,-1.119000000000000029e-02,2.517100000000000000e+04,5.249430083091372046e-02,-3.320504082863996644e-03,-8.377637937363545673e-01,8.638344625526460374e-02,1.327430873466398098e-02,1.617423548800585864e-01
3.680000000000000160e+00,-1.119000000000000029e-02,2.517100000000000000e+04,5.249430083091372046e-02,-3.320504082863996644e-03,-8.377637937363545673e-01,8.638344625526460374e-02,1.327430873466398098e-02,1.617423548800585864e-01
3.720000000000000195e+00,-1.118989999999999915e-02,2.517800000000000000e+04,5.251635315070635884e-02,-3.290206113061934761e-03,-8.377637937363545673e-01,8.638222547762924863e-02,1.327662821217115256e-02,1.617551730452297942e-01
3.760000000000000231e+00,-1.118989999999999915e-02,2.518200000000000000e+04,5.252862574606922269e-02,-3.270569960481357289e-03,-8.377618761433290873e-01,8.638192028322040639e-02,1.327763535372031983e-02,1.617643288774949506e-01
3.800000000000000266e+00,-1.118989999999999915e-02,2.518600000000000000e+04,5.254626760190333340e-02,-3.248249177665154652e-03,-8.377657113293800473e-01,8.638161508881157802e-02,1.327977171458218780e-02,1.617771470426661862e-01
3.840000000000000302e+00,-1.118989999999999915e-02,2.519300000000000000e+04,5.258251011008428788e-02,-3.203166565636896175e-03,-8.377848872596344032e-01,8.638283586644693313e-02,1.328325093084294604e-02,1.618091924555942196e-01
3.880000000000000338e+00,-1.118989999999999915e-02,2.519700000000000000e+04,5.260360363336420708e-02,-3.176435318862164559e-03,-8.377944752247616922e-01,8.638344625526460374e-02,1.328502105841421026e-02,1.618299456753952426e-01
3.920000000000000373e+00,-1.118989999999999915e-02,2.520100000000000000e+04,5.262508067524920147e-02,-3.148841155225982989e-03,-8.378002280038381322e-01,8.638314106085576149e-02,1.328700482207166057e-02,1.618500885063785810e-01
3.960000000000000409e+00,-1.118989999999999915e-02,2.520800000000000000e+04,5.265441984853854590e-02,-3.108379942389051867e-03,-8.378098159689651991e-01,8.638314106085576149e-02,1.328969053286943765e-02,1.618803027528535610e-01
